,metric_id,trial 1,trial 2,trial 3
52,CONCENTRIC_RFD_50_Right_N/s,-2059.999999997485,-239.9999999997067,-339.9999999995845
53,CONCENTRIC_RFD_50_Trial_N/s,-4679.99999999428,-1659.9999999979714,-2239.9999999972624
54,CONCENTRIC_RFD_Asym_N/s,0.0,0.0,0.0
55,CONCENTRIC_RFD_Left_N/s,0.0,0.0,0.0
56,CONCENTRIC_RFD_Right_N/s,0.0,0.0,0.0
57,CONCENTRIC_RFD_Trial_N/s,0.0,0.0,0.0
58,CONCENTRIC_RPD_100MS_Trial_W/s,26761.991161763344,30655.210583892782,31036.99470570094
59,CONCENTRIC_RPD_50MS_Trial_W/s,29164.081246768048,34021.531219182165,34020.29205181973
60,CONCENTRIC_RPD_Trial_W/s,24648.299601780036,26706.862044790727,26049.568402772198
61,CONTRACTION_TIME_Trial_ms,0.8340000000010193,0.7560000000009239,0.7580000000009264
62,CON_100MS_CON_IMPULSE_RATIO_Asym_,2.1921996314826186,5.110034395689751,7.420438128642447
63,CON_100MS_CON_IMPULSE_RATIO_Left_,0.4182389973100373,0.4432609854765966,0.4429911844777886
64,CON_100MS_CON_IMPULSE_RATIO_Right_,0.4276131307873284,0.46713156934315725,0.4784978190902868
65,CON_100MS_CON_IMPULSE_RATIO_Trial_,0.47829894763298453,0.5159774045292654,0.5287169876068878
66,CON_P2_CON_P1_IMPULSE_RATIO_Asym_,-6.116320744524898,-9.433327286536294,-15.288917622216545
67,CON_P2_CON_P1_IMPULSE_RATIO_Left_,0.7842595390241187,0.780183618670229,0.7629250076029603
68,CON_P2_CON_P1_IMPULSE_RATIO_Right_,0.7362917101478712,0.706586344485124,0.6462820316712544
69,CON_P2_CON_P1_IMPULSE_RATIO_Trial_,0.5706684135174651,0.5535620244191319,0.5030430908226535
70,COUNTERMOVEMENT_DEPTH_Trial_cm,-35.6459591112013,-34.927278921141365,-34.25586526828715
71,DISPLACEMENT_AT_TAKEOFF_Trial_cm,11.807722461882141,10.590669758010959,11.848613792594778
72,ECCENTRIC_ACCEL_PHASE_DURATION_Trial_s,0.41800000000051085,0.35400000000043264,0.36400000000044486
73,ECCENTRIC_BRAKING_IMPULSE_Asym_Ns,-5.792294492706005,-14.745660736195285,-5.045312465822302
74,ECCENTRIC_BRAKING_IMPULSE_Left_Ns,179.39622373562776,182.5310972764877,159.65341439708226
75,ECCENTRIC_BRAKING_IMPULSE_Right_Ns,169.00506614806645,155.61568093404225,151.59840077839533
76,ECCENTRIC_BRAKING_IMPULSE_Trial_Ns,50.43623241633029,49.102830248176886,70.38185854018343
77,ECCENTRIC_BRAKING_RFD_100MS_Asym_N/s,-19.81981981981982,46.12903225806452,48.41269841269841
78,ECCENTRIC_BRAKING_RFD_100MS_Left_N/s,1109.9999999986435,1669.999999997959,1299.9999999984113
79,ECCENTRIC_BRAKING_RFD_100MS_Right_N/s,889.9999999989124,3099.9999999962115,2519.9999999969205
80,ECCENTRIC_BRAKING_RFD_100MS_Trial_N/s,1409.9999999982767,999.9999999987779,2319.999999997166
81,ECCENTRIC_BRAKING_RFD_Asym_N/s,4.594337735094046,26.41094438371593,14.877028397565917
82,ECCENTRIC_BRAKING_RFD_Left_N/s,3068.452380948631,3389.6551724096503,3797.7941176424174
83,ECCENTRIC_BRAKING_RFD_Right_N/s,3216.216216212286,4606.194690259857,4461.538461533009
84,ECCENTRIC_BRAKING_RFD_Trial_N/s,5796.407185621659,6175.925925918378,7648.148148138801
85,ECCENTRIC_CONCENTRIC_DURATION_RATIO_Trial_%,204.37956204379563,193.02325581395348,191.53846153846155
86,ECCENTRIC_DECEL_IMPULSE_Asym_Ns,-2.5030102343086646,-10.73240487711855,-2.6347970998208523
87,ECCENTRIC_DECEL_IMPULSE_Left_Ns,125.5977957199978,135.72982101183902,125.06969455268201
88,ECCENTRIC_DECEL_IMPULSE_Right_Ns,122.45407003906017,121.16274708186013,121.77436186785314
89,ECCENTRIC_DECEL_IMPULSE_Trial_Ns,121.37211078790324,128.4285912215422,127.3011890533891
90,ECCENTRIC_DECEL_PHASE_DURATION_Trial_s,0.14200000000017354,0.144000000000176,0.13400000000016377
91,ECCENTRIC_DECEL_RFD_Asym_N/s,-9.612817089452603,37.41496598639456,13.00505050505052
92,ECCENTRIC_DECEL_RFD_Left_N/s,5274.647887317497,3833.3333333286487,5141.791044769835
93,ECCENTRIC_DECEL_RFD_Right_N/s,4767.60563379699,6124.999999992515,5910.447761186807
94,ECCENTRIC_DECEL_RFD_Trial_N/s,10042.253521114488,9958.333333321163,11052.238805956642
95,ECCENTRIC_PEAK_POWER_Trial_W,1728.3088810990062,1953.4695769765076,2138.260863033165
96,ECCENTRIC_PEAK_VELOCITY_Trial_m/s,-1.3353478000594192,-1.4041328267295168,-1.4149231733476262
97,ECCENTRIC_TIME_Trial_ms,0.5600000000006844,0.4980000000006086,0.4980000000006086
98,ECCENTRIC_UNLOADING_IMPULSE_Asym_Ns,-1.716689250948232,3.8918138977318826,6.43618664122063
99,ECCENTRIC_UNLOADING_IMPULSE_Left_Ns,126.80128599237275,92.17047665380905,94.74760311295618
100,ECCENTRIC_UNLOADING_IMPULSE_Right_Ns,124.62450194567757,95.90283657599262,101.26522179000706
101,ECCENTRIC_UNLOADING_IMPULSE_Trial_Ns,-121.47658937140507,-127.73396324758407,-128.71556107943348
102,ECC_CON_PEAK_POWER_RATIO_Trial_,0.33693494619886627,0.3719291467979481,0.41578242574723673
103,FLIGHT_CONTRACTION_TIME_RATIO_Trial_,0.697841726618705,0.783068783068783,0.783641160949868
104,FLIGHT_ECCENTRIC_TIME_RATIO_Trial_,1.0392857142857144,1.1887550200803212,1.1927710843373494
105,FLIGHT_TIME_Trial_ms,0.5820000000007113,0.5920000000007235,0.594000000000726
106,FORCE_AT_PEAK_POWER_Asym_N,-10.525189295233382,-3.4900536652662106,-9.694580500770963
107,FORCE_AT_PEAK_POWER_Left_N,1013.5126459143969,993.5126459143969,1007.5126459143969
108,FORCE_AT_PEAK_POWER_Right_N,906.8385214007782,958.8385214007782,909.8385214007782
109,FORCE_AT_PEAK_POWER_Trial_N,1920.3511673151752,1952.3511673151752,1917.3511673151752
110,FORCE_AT_ZERO_VELOCITY_Asym_N,-6.497139514087613,5.964507264980214,1.0298695493152412
111,FORCE_AT_ZERO_VELOCITY_Left_N,1195.512645914397,1124.512645914397,1184.512645914397
