,metric_id,trial 1,trial 2,trial 3
57,NET_FORCE_AT_100MS_Left_N,29.0,51.0,66.0
58,NET_FORCE_AT_100MS_Right_N,36.0,47.0,30.0
59,NET_FORCE_AT_100MS_Trial_N,65.0,98.0,96.0
60,NET_FORCE_AT_150MS_Asym_N,1.8867924528301887,6.666666666666667,-17.24137931034483
61,NET_FORCE_AT_150MS_Left_N,52.0,84.0,116.0
62,NET_FORCE_AT_150MS_Right_N,53.0,90.0,96.0
63,NET_FORCE_AT_150MS_Trial_N,105.0,174.0,212.0
64,NET_FORCE_AT_200MS_Asym_N,1.5384615384615385,1.639344262295082,-12.121212121212121
65,NET_FORCE_AT_200MS_Left_N,64.0,120.0,165.0
66,NET_FORCE_AT_200MS_Right_N,65.0,122.0,145.0
67,NET_FORCE_AT_200MS_Trial_N,129.0,242.0,310.0
68,NET_FORCE_AT_50MS_Asym_N,29.411764705882355,0.0,-57.692307692307686
69,NET_FORCE_AT_50MS_Left_N,12.0,18.0,26.0
70,NET_FORCE_AT_50MS_Right_N,17.0,18.0,11.0
71,NET_FORCE_AT_50MS_Trial_N,29.0,36.0,37.0
72,NET_PEAK_VERTICAL_FORCE_Asym_N,-27.717391304347828,-7.0336391437309045,-17.582417582417595
73,NET_PEAK_VERTICAL_FORCE_Left_N,184.0,327.0,455.0
74,NET_PEAK_VERTICAL_FORCE_Right_N,133.0,303.99999999999994,374.99999999999994
75,NET_PEAK_VERTICAL_FORCE_Trial_N,317.0,609.0,791.0
76,PEAK_VERTICAL_FORCE_Asym_N,-14.759474320092705,-8.002911141287969,-18.069793666758102
77,PEAK_VERTICAL_FORCE_Left_N,546.4850818094321,670.4850818094321,789.4850818094321
78,PEAK_VERTICAL_FORCE_Right_N,465.8267564966314,616.8267564966313,646.8267564966313
79,PEAK_VERTICAL_FORCE_Trial_N,1012.3118383060635,1265.3118383060635,1397.3118383060635
80,RFD_100_150MS_Asym_N/s,-26.08695652173913,23.25581395348837,24.242424242424242
81,RFD_100_150MS_Left_N/s,459.9999999994378,659.9999999991934,999.9999999987779
82,RFD_100_150MS_Right_N/s,339.9999999995845,859.999999998949,1319.9999999983868
83,RFD_100_150MS_Trial_N/s,799.9999999990223,1519.9999999981424,2319.9999999971647
84,RFD_100_200MS_Asym_N/s,-17.142857142857142,7.999999999999999,13.91304347826087
85,RFD_100_200MS_Left_N/s,349.99999999957225,689.9999999991568,989.9999999987901
86,RFD_100_200MS_Right_N/s,289.9999999996456,749.9999999990835,1149.9999999985946
87,RFD_100_200MS_Trial_N/s,639.9999999992178,1439.9999999982401,2139.9999999973847
88,RFD_150_200MS_Asym_N/s,0.0,-11.11111111111111,0.0
89,RFD_150_200MS_Left_N/s,239.9999999997067,719.9999999991201,979.9999999988023
90,RFD_150_200MS_Right_N/s,239.9999999997067,639.9999999992178,979.9999999988023
91,RFD_150_200MS_Trial_N/s,479.9999999994134,1359.999999998338,1959.9999999976046
92,RFD_50_100MS_Asym_N/s,10.526315789473683,-12.121212121212121,-52.5
93,RFD_50_100MS_Left_N/s,339.9999999995845,659.9999999991934,799.9999999990223
94,RFD_50_100MS_Right_N/s,379.9999999995356,579.9999999992912,379.9999999995356
95,RFD_50_100MS_Trial_N/s,719.9999999991201,1239.9999999984846,1179.999999998558
96,RFD_AT_100MS_Asym_N/s,19.444444444444446,-7.8431372549019605,-54.54545454545454
