,metric_id,trial 1,trial 2,trial 3
0,BASELINE_FORCE_Asym_N,-4.118729094035104,-5.839747278673256,-0.5127631198530251
1,BASELINE_FORCE_Left_N,550.5126459143969,559.5126459143969,521.5126459143969
2,BASELINE_FORCE_Right_N,527.8385214007782,526.8385214007782,518.8385214007782
3,BASELINE_FORCE_Trial_N,1078.3511673151752,1086.3511673151752,1040.3511673151752
4,BW_NET_FORCE_AT_100MS_Trial_N,313.1987638151752,307.1987638151752,293.1987638151752
5,BW_NET_FORCE_AT_150MS_Trial_N,427.1987638151752,409.1987638151752,477.1987638151752
6,BW_NET_FORCE_AT_200MS_Trial_N,533.1987638151752,496.1987638151752,696.1987638151752
7,BW_NET_FORCE_AT_50MS_Trial_N,233.1987638151752,244.1987638151752,224.1987638151752
8,BW_NET_FORCE_PEAK_Trial_N,1233.1987638151752,1519.1987638151752,1961.1987638151752
9,FORCE_AT_100MS_Asym_N,-6.022919721877938,-7.597316934409998,-2.265756087496844
10,FORCE_AT_100MS_Left_N,625.5126459143969,627.5126459143969,603.5126459143969
11,FORCE_AT_100MS_Right_N,587.8385214007782,579.8385214007782,589.8385214007782
12,FORCE_AT_100MS_Trial_N,1213.3511673151752,1207.3511673151752,1193.3511673151752
13,FORCE_AT_150MS_Asym_N,-8.604619521384263,-7.31025755183319,-6.9619122797689466
14,FORCE_AT_150MS_Left_N,693.5126459143969,679.5126459143969,713.5126459143969
15,FORCE_AT_150MS_Right_N,633.8385214007782,629.8385214007782,663.8385214007782
16,FORCE_AT_150MS_Trial_N,1327.3511673151752,1309.3511673151752,1377.3511673151752
17,FORCE_AT_200MS_Asym_N,-13.97434877734391,-7.80084487618079,-8.01841377172305
18,FORCE_AT_200MS_Left_N,770.5126459143969,726.5126459143969,831.5126459143969
19,FORCE_AT_200MS_Right_N,662.8385214007782,669.8385214007782,764.8385214007782
20,FORCE_AT_200MS_Trial_N,1433.3511673151752,1396.3511673151752,1596.3511673151752
21,FORCE_AT_50MS_Asym_N,-4.767187193661856,-5.221015194639414,-0.1198416637412468
22,FORCE_AT_50MS_Left_N,580.5126459143969,587.5126459143969,562.5126459143969
23,FORCE_AT_50MS_Right_N,552.8385214007782,556.8385214007782,561.8385214007782
24,FORCE_AT_50MS_Trial_N,1133.3511673151752,1144.3511673151752,1124.3511673151752
25,ISO_ABS_IMPULSE_100_Asym_Ns,-4.686738388982238,-6.038791144832592,-0.5579863454924658
26,ISO_ABS_IMPULSE_100_Left_Ns,58.25826459140741,59.02526459151182,55.98926459150811
27,ISO_ABS_IMPULSE_100_Right_Ns,55.527852140047074,55.4608521401456,55.67685214014585
28,ISO_ABS_IMPULSE_100_Trial_Ns,113.78611673145444,114.4861167316575,111.66611673165401
29,ISO_ABS_IMPULSE_150_Asym_Ns,-5.510962814594307,-6.863427885384361,-2.1500670656812675
30,ISO_ABS_IMPULSE_150_Left_Ns,91.165896887109,91.6468968872715,88.56089688726775
31,ISO_ABS_IMPULSE_150_Right_Ns,86.14177821006903,85.35677821022105,86.65677821022265
32,ISO_ABS_IMPULSE_150_Trial_Ns,177.307675097178,177.00367509749267,175.21767509749048
33,ISO_ABS_IMPULSE_200_Asym_Ns,-7.346994930476964,-7.0551802780519814,-3.7376129936082583
34,ISO_ABS_IMPULSE_200_Left_Ns,127.75052918280855,126.92552918303443,127.10852918303468
35,ISO_ABS_IMPULSE_200_Right_Ns,118.36470428009011,117.97070428029987,122.35770428030523
36,ISO_ABS_IMPULSE_200_Trial_Ns,246.11523346289857,244.89623346333448,249.46623346333996
37,ISO_ABS_IMPULSE_50_Asym_Ns,-4.530277779100963,-6.369550317093096,-0.7452661344793378
38,ISO_ABS_IMPULSE_50_Left_Ns,28.181632295704226,28.63163229575484,26.796632295752598
39,ISO_ABS_IMPULSE_50_Right_Ns,26.904926070023997,26.80792607007166,26.5969260700714
40,ISO_ABS_IMPULSE_50_Trial_Ns,55.08655836572823,55.43955836582653,53.39355836582402
41,ISO_ABS_IMPULSE_75_Asym_Ns,-4.414349974295767,-5.924392101100316,-0.5270193977098232
42,ISO_ABS_IMPULSE_75_Left_Ns,42.31393579764192,42.97293579771789,40.583935797714965
43,ISO_ABS_IMPULSE_75_Right_Ns,40.446050583635184,40.42705058370698,40.370050583706906
44,ISO_ABS_IMPULSE_75_Trial_Ns,82.75998638127707,83.39998638142492,80.95398638142193
45,ISO_BM_REL_FORCE_100_Trial_N/kg,13.218772930767786,13.153406333099195,13.000884271872481
46,ISO_BM_REL_FORCE_150_Trial_N/kg,14.460738286471022,14.264638493465247,15.005459933709282
47,ISO_BM_REL_FORCE_200_Trial_N/kg,15.615548178616136,15.212454159659822,17.391340748612865
48,ISO_BM_REL_FORCE_50_Trial_N/kg,12.347218295186568,12.467057057578986,12.24916839868368
49,ISO_BM_REL_FORCE_PEAK_Trial_N/kg,23.241651239951793,26.357459062154646,31.172798423740876
50,ISO_BW_REL_FORCE_PEAK_Trial_,2.3699888585757414,2.6877128338581113,3.178740795658138
51,ISO_NET_IMPULSE_100_Trial_Ns,23.770876381504344,24.470876381547438,21.650876381543988
52,ISO_NET_IMPULSE_150_Trial_Ns,42.28481457225285,41.98081457232759,40.194814572325406
53,ISO_NET_IMPULSE_200_Trial_Ns,66.08475276299843,64.86575276311429,69.43575276311988
54,ISO_NET_IMPULSE_50_Trial_Ns,10.078938190753174,10.43193819077151,8.385938190769005
55,ISO_NET_IMPULSE_75_Trial_Ns,16.14870852231401,16.788708522343487,14.342708522340496
